!Default Powder Pattern; NEUTRONS:  => lambda,Ls,Gs:  1.2700 9980.0 9980.0
    1.0000    0.0500  140.0000
         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000
         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000
         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000
         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000
         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000
         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000
         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000
         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000
         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000
         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000
         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000
         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000
         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000
         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000
         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000
         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000
         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000
         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000
         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000
         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000
         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000
         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000         20.0000
         20.0000         20.0000         20.0000         20.0000         20.0000         20.0209         20.0212         20.0214
         20.0217         20.0219         20.0222         20.0225         20.0227         20.0230         20.0233         20.0236
         20.0239         20.0242         20.0245         20.0248         20.0251         20.0254         20.0257         20.0260
         20.0264         20.0267         20.0271         20.0274         20.0278         20.0282         20.0286         20.0289
         20.0293         20.0297         20.0302         20.0306         20.0310         20.0314         20.0319         20.0323
         20.0328         20.0333         20.0338         20.0343         20.0348         20.0353         20.0358         20.0364
         20.0369         20.0375         20.0381         20.0387         20.0393         20.0399         20.0406         20.0412
         20.0419         20.0426         20.0433         20.0440         20.0448         20.0455         20.0463         20.0471
         20.0480         20.0488         20.0497         20.0506         20.0515         20.0524         20.0534         20.0544
         20.0554         20.0564         20.0575         20.0586         20.0598         20.0610         20.0622         20.0634
         20.0647         20.0660         20.0674         20.0688         20.0703         20.0718         20.0733         20.0749
         20.0766         20.0783         20.0801         20.0819         20.0838         20.0858         20.0878         20.0899
         20.0921         20.0943         20.0967         20.0991         20.1016         20.1043         20.1070         20.1098
         20.1128         20.1159         20.1190         20.1224         20.1259         20.1295         20.1333         20.1372
         20.1413         20.1456         20.1502         20.1549         20.1598         20.1650         20.1705         20.1762
         20.1822         20.1886         20.1952         20.2023         20.2097         20.2175         20.2258         20.2346
         20.2438         20.2537         20.2641         20.2752         20.2870         20.2996         20.3131         20.3274
         20.3428         20.3593         20.3770         20.3960         20.4165         20.4386         20.4625         20.4885
         20.5166         20.5473         20.5808         20.6174         20.6576         20.7019         20.7507         20.8048
         20.8649         20.9320         21.0071         21.0917         21.1872         21.2957         21.4197         21.5622
         21.7270         21.9190         22.1444         22.4170         22.7423         23.1604         23.7803         24.9617
         27.8213         35.4445         55.2378        102.3398        202.4406        389.9573        696.4957       1128.7129
       1644.2357       2144.1641       2497.1721       2592.8855       2398.9402       1979.8445       1460.3337        965.3154
        574.9875        312.4781        159.5199         81.4657         46.2214         31.9137         26.5056         24.4438
         23.5297         23.0022         22.6232         22.3204         22.0687         21.8558         21.6740         21.5176
         21.3821         21.2639         21.1602         21.0689         20.9879         20.9158         20.8514         20.7936
         20.7416         20.6945         20.6519         20.6131         20.5778         20.5455         20.5158         20.4886
         20.4636         20.4404         20.4191         20.3993         20.3809         20.3638         20.3479         20.3331
         20.3193         20.3063         20.2942         20.2829         20.2722         20.2622         20.2528         20.2439
         20.2356         20.2277         20.2203         20.2133         20.2066         20.2004         20.1944         20.1888
         20.1835         20.1784         20.1737         20.1691         20.1648         20.1607         20.1568         20.1532
         20.1497         20.1464         20.1432         20.1402         20.1374         20.1347         20.1322         20.1298
         20.1275         20.1253         20.1233         20.1214         20.1196         20.1179         20.1164         20.1149
         20.1135         20.1123         20.1111         20.1100         20.1091         20.1082         20.1074         20.1067
         20.1062         20.1057         20.1053         20.1050         20.1049         20.1048         20.1048         20.1050
         20.1052         20.1056         20.1061         20.1067         20.1074         20.1083         20.4548         20.4601
         20.4655         20.4712         20.4772         20.4834         20.4899         20.4968         20.5040         20.5115
         20.5194         20.5277         20.5365         20.5457         20.5555         20.5658         20.5768         20.5885
         20.6009         20.6142         20.6284         20.6436         20.6601         20.6779         20.6972         20.7182
         20.7413         20.7667         20.7947         20.8260         20.8610         20.9005         20.9454         20.9969
         21.0564         21.1263         21.2105         21.3195         21.4864         21.8197         22.6476         24.8447
         30.4247         43.3049         69.7379        117.3799        192.0272        292.3346        405.1996        506.0519
        566.3837        566.5289        506.4379        405.7225        292.8677        192.4973        117.7544         70.0290
         43.5467         30.6463         25.0684         22.8849         22.0765         21.7651         21.6211         21.5355
         21.4750         21.4084         21.3734         21.3469         21.3274         21.3136         21.3047         21.3000
         21.2990         21.3011         21.3061         21.3137         21.3235         21.3356         21.3496         21.3655
         21.3831         21.4025         21.4236         21.4462         21.4705         21.4963         21.5238         21.5528
         21.5834         21.6156         21.6495         21.6851         21.7224         21.7615         21.8025         21.8454
         21.8904         21.9374         21.9866         22.0381         22.0920         22.1484         22.2074         22.2693
         22.4474         22.5167         22.5892         22.6653         22.7450         22.8287         22.9167         23.0090
         23.1062         23.2084         23.3161         23.4296         23.5493         23.6757         23.8092         23.9505
         24.1001         24.2587         24.4270         24.6058         24.7960         24.9985         25.2145         25.4452
         25.6919         25.9562         26.2397         26.5443         26.8722         27.2259         27.6080         28.0218
         28.4708         28.9590         29.4913         30.0730         30.7106         31.4111         32.1834         33.0375
         33.9851         35.0407         36.2210         37.5464         39.0415         40.7363         42.6679         44.8820
         47.4359         50.4021         53.8738         57.9761         62.8966         69.0062         77.3221         91.1682
        121.2756        199.1632        405.9675        920.7726       2075.9893       4369.8853       8357.5742      14361.7236
      22068.3613      30263.2695      36986.2539      40231.8047      38910.9688      33477.1094      25654.0312      17533.5879
      10704.8760       5857.3716       2894.2280       1315.8146        575.3663        265.2555        146.0437        101.1831
         82.4135         72.3821         65.5304         60.1746         55.7605         52.0475         48.8892         46.1809
         43.8419         41.8087         40.0313         38.4691         37.0892         35.8841         34.7934         33.8180
         32.9426         32.1543         31.4425         30.7979         30.2127         29.6803         29.1949         28.7514
         28.3457         27.9740         27.6330         27.3198         27.0321         26.7674         26.5240         26.3002
         26.0944         25.9053         25.7317         25.5726         25.4272         25.2945         25.1694         25.0605
         24.9626         24.8753         24.7983         24.7312         24.6739         24.6262         24.5880         24.5593
         24.5402         24.5309         24.5314         24.5422         24.5636         24.5960         24.6402         24.6966
         24.7663         24.8502         24.9495         25.0656         25.2001         25.3550         25.5325         25.7353
         25.9667         26.2304         26.5309         26.8737         27.2654         27.7140         28.2291         28.8228
         29.5100         30.3095         31.2450         32.3468         33.6559         35.2340         37.2025         39.8962
